,TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
527,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1152,MYCOFIN CREAM 5GM                                           ,1,2,5gm       ,37.48,74.96,6.522,1.5,74.96,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,58398324,16:36.4,,8033
528,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1073,NAPROX 500MG TAB 50S                                        ,1,2,50s       ,412.3,824.6,71.74,16.49,824.6,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,1.99976,0,3,N/A     ,N/A     ,58398325,16:36.4,,9023
529,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1628,NAPROX PLUS 500MG TAB 36S                                   ,1,1,36s       ,350.82,350.82,61.04,7.02,350.82,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00103,0,3,N/A     ,N/A     ,58398326,16:36.4,,9011
530,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1241,NAPROX SUS 50ML                                             ,1,1,50ml      ,52.47,52.47,9.13,1.05,52.47,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00114,0,3,N/A     ,N/A     ,58398327,16:36.4,,9002
531,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1014,NAPROX TAB 250MG 50S                                        ,1,1,50s       ,262.37,262.37,45.65,5.25,262.37,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00099,0,3,N/A     ,N/A     ,58398328,16:36.4,,9004
532,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1337,NORIUM 10MG TAB 60S                                         ,1,1,60s       ,224.89,224.89,39.131,4.5,224.89,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,58398329,16:36.4,,9004
533,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1337,NORIUM 10MG TAB 60S                                         ,1,1,60s       ,224.89,224.89,39.131,4.5,224.89,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,2.00098,0,3,N/A     ,N/A     ,58398330,16:36.4,,9004
534,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1170,NORIUM 5MG TAB 100S                                         ,1,2,100s      ,262.37,524.74,45.652,10.49,524.74,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,1.99909,0,3,N/A     ,N/A     ,58398331,16:36.4,,9001
535,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1273,NRG 10GM PFS 20S                                            ,1,2,20s       ,74.96,149.92,13.043,3,149.92,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00107,0,3,N/A     ,N/A     ,58398332,16:36.4,,A9060
536,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1119,ONTIN SYP 60ML                                              ,1,2,60ml      ,22.49,44.98,3.913,0.9,44.98,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,58398333,16:36.4,,9003
537,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1082,ORADIN 60ML SUS                                             ,1,2,60ml      ,22.49,44.98,3.913,0.9,44.98,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.00089,0,3,N/A     ,N/A     ,58398334,16:36.4,,9009
538,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1445,OSTOCAL D TAB 20S                                           ,1,5,20s       ,104.95,524.75,18.26,10.5,524.75,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,2.00095,0,3,N/A     ,N/A     ,58398336,16:36.4,,9039
539,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1219,OSTOCAL D TAB 500MG 30S                                     ,1,5,30s       ,157.42,787.1,27.39,15.74,787.1,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,1.99975,0,3,N/A     ,N/A     ,58398337,16:36.4,,8252
540,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,17255,1676,OSTOCAL DX TAB 36S                                          ,1,1,36s       ,215.89,215.89,37.57,4.32,215.89,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,B         ,Regular Discount    ,2.00102,0,3,N/A     ,N/A     ,58398338,16:36.4,,9008
541,1,SKINV320-310632       ,90000024972,Shetu Pharmacy,SKINV320-310632       ,20190701,20190701,11870,1646,OSTOCAL G TAB 40S                                           ,1,1,40s       ,299.85,299.85,52.174,6,299.85,320001,42647,BN91,BN90,BN,SKF,N/A,Naogaon Town,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH320-319448        ,20190701,CASH  ,0,BOGSKF,A         ,Regular Discount    ,2.001,0,3,N/A     ,N/A     ,58398339,16:36.4,,9019
542,1,SKINV340-323922       ,34091100522,Friends Pharmacy,SKINV340-323922       ,20190722,20190722,7141,1618,MIRATEN 100ML SYP                                           ,1,1,100ml     ,59.97,59.97,10.435,0.6,59.97,34007,42647,DT42,DT40,DT,SKF,N/A,Atowari,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-505978        ,20190722,CASH  ,0,DNJSKF,Z         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,61808067,20:57.1,,9014
543,1,SKINV340-323922       ,34091100522,Friends Pharmacy,SKINV340-323922       ,20190722,20190722,7141,1266,PEPTIL H SYP 100ML                                          ,1,2,100ml     ,33.73,67.46,5.869,0.67,67.46,34007,42647,DT42,DT40,DT,SKF,N/A,Atowari,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-505978        ,20190722,CASH  ,0,DNJSKF,Z         ,Regular Discount    ,0.99318,0,3,N/A     ,N/A     ,61808068,20:57.1,,9005
544,1,SKINV340-323922       ,34091100522,Friends Pharmacy,SKINV340-323922       ,20190722,20190722,7141,1087,XINC SYP 100 ML                                             ,1,3,100ml     ,26.24,78.72,4.566,0.79,78.72,34007,42647,DT42,DT40,DT,SKF,N/A,Atowari,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH340-505978        ,20190722,CASH  ,0,DNJSKF,Z         ,Regular Discount    ,1.00356,0,3,N/A     ,N/A     ,61808070,20:57.1,,9045
545,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1273,NRG 10GM PFS 20S                                            ,1,20,20s       ,74.96,1499.2,13.043,0,1499.2,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,61808071,20:57.1,SC-2019-06-10854,A9068
546,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1273,NRG 10GM PFS 20S                                            ,0,2,20s       ,0,0,0,0,0,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,61808072,20:57.1,SC-2019-06-10854,A9068
547,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1717,DEXPOTEN PLUS 100ML SYRUP                                   ,1,6,100ml     ,74.96,449.76,13.04,4.5,449.76,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,61808073,20:57.1,,9058
548,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1612,ESORAL 20MG CAP 60S                                         ,1,1,60s       ,314.84,314.84,54.782,3.15,314.84,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,61808074,20:57.1,,9023
549,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1632,ETORIX 120MG TAB 30S                                        ,1,1,30s       ,314.84,314.84,54.782,3.15,314.84,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,61808075,20:57.1,,9022
550,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1634,ETORIX 90MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.609,3.6,359.82,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,61808076,20:57.1,,9011
551,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1576,FLUCLOXIN 500MG CAP 40S                                     ,1,1,40s       ,314.84,314.84,54.782,3.15,314.84,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,61808077,20:57.1,,9015
552,1,SKINV150-272408       ,15018003238,Abdullah Al Mamun Medical Stor,SKINV150-272408       ,20190722,20190722,12725,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,3.75,374.82,150052,42647,TJ13,TJ10,TJ,SKF,N/A,Nagarpur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH150-288335        ,20190722,CASH  ,0,TGLSKF,Z         ,Regular Discount    ,1.00048,0,3,N/A     ,N/A     ,61808078,20:57.1,,9043
553,1,SKINV140-280900       ,14015118548,Laxi Medical Hall,SKINV140-280900       ,20190722,20190722,17262,1663,ESORAL 20MG TAB 112S                                        ,1,5,112s      ,419.79,2098.95,73.04,20.99,2098.95,140032,42647,MS13,MS10,MS,SKF,N/A,Gouripur,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH140-286623        ,20190720,CASH  ,0,MYMSKF,B         ,Regular Discount    ,1.00002,0,3,N/A     ,N/A     ,61808079,20:57.1,,9016
554,1,SKINV340-323953       ,90000000351,B 4 Hospital,SKINV340-323953       ,20190722,20190722,13296,1391,TRIJECT IV INJ 1GM 1S                                       ,1,80,1s        ,75.22,6017.6,24.78,0,6017.6,34058,42649,DT43,DT40,DT,SKF,N/A,Boda Dt43B,125,Institution,N/A,0,N/A       ,N/A,SKSH340-506005        ,20190722,CREDIT,0,DNJSKF,A         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,61808080,20:57.1,,9016
555,1,SKINV340-323953       ,90000000351,B 4 Hospital,SKINV340-323953       ,20190722,20190722,13296,1390,TRIJECT IV INJ 2GM 1S                                       ,1,20,1s        ,140.87,2817.4,39.13,0,2817.4,34058,42649,DT43,DT40,DT,SKF,N/A,Boda Dt43B,125,Institution,N/A,0,N/A       ,N/A,SKSH340-506005        ,20190722,CREDIT,0,DNJSKF,A         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,61808081,20:57.1,,9006
556,1,SKINV340-323953       ,90000000351,B 4 Hospital,SKINV340-323953       ,20190722,20190722,13296,1484,KETONIC 10MG TAB 30S                                        ,1,5,30s       ,224.89,1124.45,39.131,11.24,1124.45,34058,42649,DT43,DT40,DT,SKF,N/A,Boda Dt43B,125,Institution,N/A,0,N/A       ,N/A,SKSH340-506005        ,20190722,CREDIT,0,DNJSKF,A         ,Regular Discount    ,0.9996,0,3,N/A     ,N/A     ,61808082,20:57.1,,0O801
557,1,SKINV230-211357       ,90000005172,Jashim Pharmacy,SKINV230-211357       ,20190702,20190702,5012,1072,OSTOCAL TAB 500MG 100S                                      ,1,1,100s      ,299.85,299.85,52.174,4.5,299.85,230009,42647,ML32,ML30,ML,SKF,N/A,Chatkhil,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218387        ,20190702,CASH  ,0,NOKSKF,B         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58493182,18:38.0,,9014
558,1,SKINV230-211357       ,90000005172,Jashim Pharmacy,SKINV230-211357       ,20190702,20190702,5012,1746,TOJAK 5MG TAB 10S                                           ,1,5,10s       ,359.82,1799.1,62.61,26.99,1799.1,230009,42647,ML32,ML30,ML,SKF,N/A,Chatkhil,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218387        ,20190702,CASH  ,0,NOKSKF,B         ,Regular Discount    ,1.50019,0,3,N/A     ,N/A     ,58493183,18:38.0,,0O901
559,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1067,ORADIN 10MG TAB 100S                                        ,1,2,100s      ,299.85,599.7,52.174,74.05,599.7,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Flat Rate applied   ,12.34784,0,3,N/A     ,N/A     ,58493184,18:38.0,SC-2017-06-10487,0O801
560,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1717,DEXPOTEN PLUS 100ML SYRUP                                   ,1,6,100ml     ,74.96,449.76,13.04,6.75,449.76,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.5008,0,3,N/A     ,N/A     ,58493185,18:38.0,,9057
561,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1634,ETORIX 90MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.609,5.4,359.82,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58493187,18:38.0,,9007
562,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1576,FLUCLOXIN 500MG CAP 40S                                     ,1,3,40s       ,314.84,944.52,54.782,14.17,944.52,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.50023,0,3,N/A     ,N/A     ,58493188,18:38.0,,9013
563,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1652,KEFUCLAV 250MG TAB 16S                                      ,1,2,16s       ,359.82,719.64,62.61,10.79,719.64,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.49936,0,3,N/A     ,N/A     ,58493189,18:38.0,,9007
564,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1784,LOSECTIL 20MG CAP 120S                                      ,1,5,120s      ,449.77,2248.85,78.26,33.73,2248.85,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.49988,0,3,N/A     ,N/A     ,58493190,18:38.0,,9088
565,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1502,LUMONA 10MG TAB 30S                                         ,1,1,30s       ,269.87,269.87,46.96,4.05,269.87,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.50072,0,3,N/A     ,N/A     ,58493191,18:38.0,,9023
566,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1219,OSTOCAL D TAB 500MG 30S                                     ,1,3,30s       ,157.42,472.26,27.39,7.08,472.26,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,58493192,18:38.0,,9080
567,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1613,OSTOCAL DX TAB CONTAINER 30S                                ,1,2,30s       ,179.91,359.82,31.304,5.4,359.82,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58493193,18:38.0,,9007
568,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1646,OSTOCAL G TAB 40S                                           ,1,1,40s       ,299.85,299.85,52.174,4.5,299.85,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.50075,0,3,N/A     ,N/A     ,58493194,18:38.0,,9023
569,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1534,OSTOCAL JR 250MG TAB 30S                                    ,1,3,30s       ,67.47,202.41,11.74,3.04,202.41,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.5019,0,3,N/A     ,N/A     ,58493195,18:38.0,,9009
570,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1131,ROXIM 50ML SUS                                              ,1,3,50ml      ,157.42,472.26,27.391,7.08,472.26,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,58493196,18:38.0,,9048
571,1,SKINV230-211346       ,23012111577,Shaheen Medical Hall,SKINV230-211346       ,20190702,20190702,7425,1735,TAMEN TURBO TAB 120S                                        ,1,1,120s      ,224.89,224.89,39.13,3.37,224.89,230032,42647,ML33,ML30,ML,SKF,N/A,Rangmala,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH230-218375        ,20190702,CREDIT,0,NOKSKF,Z         ,Regular Discount    ,1.49851,0,3,N/A     ,N/A     ,58493197,18:38.0,,9045
572,1,SKINV310-297008       ,31071100510,Mondol Pharmacy,SKINV310-297008       ,20190702,20190702,7123,1518,TAPENTA 100MG TAB 10S                                       ,1,2,10s       ,187.41,374.82,32.61,0,374.82,310017,42647,RN71,RN70,RN,SKF,N/A,Kunjobon,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-301815        ,20190702,CASH  ,0,RAJSKF,A         ,Declared Item       ,0,0,3,N/A     ,N/A     ,58532694,18:38.0,,9021
573,1,SKINV310-297008       ,31071100510,Mondol Pharmacy,SKINV310-297008       ,20190702,20190702,7123,1784,LOSECTIL 20MG CAP 120S                                      ,1,1,120s      ,449.77,449.77,78.26,0,449.77,310017,42647,RN71,RN70,RN,SKF,N/A,Kunjobon,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH310-301815        ,20190702,CASH  ,0,RAJSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,58532695,18:38.0,,9073
574,1,SKINV190-153968       ,19019091639,Sanjid Medical Hall,SKINV190-153968       ,20190702,20190702,6723,1335,ZOFRA 50ML ORAL SOL                                         ,0,1,50ml      ,0,0,0,0,0,190039,42647,KN22,KN20,KN,SKF,N/A,Itna,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH190-156971        ,20190702,CASH  ,0,KSGSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,58532697,18:38.0,SC-2017-01-10384,9016
575,1,SKINV190-153968       ,19019091639,Sanjid Medical Hall,SKINV190-153968       ,20190702,20190702,6723,1499,AGGRA 50MG TAB 4S                                           ,1,3,4s        ,89.96,269.88,15.653,0,269.88,190039,42647,KN22,KN20,KN,SKF,N/A,Itna,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH190-156971        ,20190702,CASH  ,0,KSGSKF,Z         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,58532698,18:38.0,SC-2018-03-10648,9001
